"task","stimulus","rt","response","trial_type","trial_index","plugin_version","time_elapsed","part_id","item_type","segment","clause_type","number","correct_answer","answer"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","2","2.0.0","1","kjd","","","","","",""
"item","<p class=""stimulus"">_______ | ____ | _______ | ________ | ____</p>","845"," ","html-keyboard-response","3","2.0.0","1","kjd","pr_item","s0","sr","sp","",""
"item","<p class=""stimulus"">The cat | ____ | _______ | ________ | ____</p>","523"," ","html-keyboard-response","4","2.0.0","1","kjd","pr_item","s1","sr","sp","",""
"item","<p class=""stimulus"">_______ | that | _______ | ________ | ____</p>","836"," ","html-keyboard-response","5","2.0.0","1","kjd","pr_item","s2","sr","sp","",""
"item","<p class=""stimulus"">_______ | ____ | watches | ________ | ____</p>","1021"," ","html-keyboard-response","6","2.0.0","1","kjd","pr_item","s3","sr","sp","",""
"item","<p class=""stimulus"">_______ | ____ | _______ | the dogs | ____</p>","548"," ","html-keyboard-response","7","2.0.0","1","kjd","pr_item","s4","sr","sp","",""
"item","<p class=""stimulus"">_______ | ____ | _______ | ________ | eats</p>","529"," ","html-keyboard-response","8","2.0.0","2","kjd","pr_item","s5","sr","sp","",""
"question","<h2>Do the dogs that watch the cat eat?</h2>","648","0","html-button-response","9","2.0.0","2","kjd","pr_item","","sr","sp","0","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","10","2.0.0","2","kjd","","","","","",""
"item","<p class=""stimulus"">________ | ____ | ________ | _____ | ___</p>","618"," ","html-keyboard-response","11","2.0.0","2","kjd","exp_item","s0","or","pp","",""
"item","<p class=""stimulus"">The cats | ____ | ________ | _____ | ___</p>","1022"," ","html-keyboard-response","12","2.0.0","2","kjd","exp_item","s1","or","pp","",""
"item","<p class=""stimulus"">________ | that | ________ | _____ | ___</p>","695"," ","html-keyboard-response","13","2.0.0","2","kjd","exp_item","s2","or","pp","",""
"item","<p class=""stimulus"">________ | ____ | the dogs | _____ | ___</p>","537"," ","html-keyboard-response","14","2.0.0","2","kjd","exp_item","s3","or","pp","",""
"item","<p class=""stimulus"">________ | ____ | ________ | watch | ___</p>","889"," ","html-keyboard-response","15","2.0.0","2","kjd","exp_item","s4","or","pp","",""
"item","<p class=""stimulus"">________ | ____ | ________ | _____ | eat</p>","525"," ","html-keyboard-response","16","2.0.0","2","kjd","exp_item","s5","or","pp","",""
"question","<h2>Do the dogs that the cats watch eat?</h2>","633","0","html-button-response","17","2.0.0","2","kjd","exp_item","","or","pp","0","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","19","2.0.0","2","kjd","","","","","",""
"item","<p class=""stimulus"">________ | ____ | _______ | ____ | _____</p>","720"," ","html-keyboard-response","20","2.0.0","2","kjd","exp_item","s0","or","ps","",""
"item","<p class=""stimulus"">The cats | ____ | _______ | ____ | _____</p>","576"," ","html-keyboard-response","21","2.0.0","2","kjd","exp_item","s1","or","ps","",""
"item","<p class=""stimulus"">________ | that | _______ | ____ | _____</p>","637"," ","html-keyboard-response","22","2.0.0","3","kjd","exp_item","s2","or","ps","",""
"item","<p class=""stimulus"">________ | ____ | the dog | ____ | _____</p>","555"," ","html-keyboard-response","23","2.0.0","3","kjd","exp_item","s3","or","ps","",""
"item","<p class=""stimulus"">________ | ____ | _______ | hugs | _____</p>","574"," ","html-keyboard-response","24","2.0.0","3","kjd","exp_item","s4","or","ps","",""
"item","<p class=""stimulus"">________ | ____ | _______ | ____ | smile</p>","728"," ","html-keyboard-response","25","2.0.0","3","kjd","exp_item","s5","or","ps","",""
"question","<h2>Do the cats that the dog hugs smile?</h2>","426","1","html-button-response","26","2.0.0","3","kjd","exp_item","","or","ps","1","1"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","27","2.0.0","3","kjd","","","","","",""
"item","<p class=""stimulus"">__________ | ___ | _______ | __________ | _____</p>","503"," ","html-keyboard-response","28","2.0.0","3","kjd","fill_item","s0","sr","ss","",""
"item","<p class=""stimulus"">The singer | ___ | _______ | __________ | _____</p>","500"," ","html-keyboard-response","29","2.0.0","3","kjd","fill_item","s1","sr","ss","",""
"item","<p class=""stimulus"">__________ | who | _______ | __________ | _____</p>","657"," ","html-keyboard-response","30","2.0.0","3","kjd","fill_item","s2","sr","ss","",""
"item","<p class=""stimulus"">__________ | ___ | smashes |___________ | _____</p>","495"," ","html-keyboard-response","31","2.0.0","3","kjd","fill_item","s3","sr","ss","",""
"item","<p class=""stimulus"">__________ | ___ | _______ | the guitar | _____</p>","592"," ","html-keyboard-response","32","2.0.0","3","kjd","fill_item","s4","sr","ss","",""
"item","<p class=""stimulus"">__________ | ___ | _______ | __________ | cries</p>","618"," ","html-keyboard-response","33","2.0.0","3","kjd","fill_item","s5","sr","ss","",""
"question","<h2>Does the singer who smashes the guitar smile?</h2>","620","0","html-button-response","34","2.0.0","3","kjd","fill_item","","sr","ss","0","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","35","2.0.0","3","kjd","","","","","",""
"item","<p class=""stimulus"">________ | ____ | ________ | ____ | ___</p>","467"," ","html-keyboard-response","36","2.0.0","3","kjd","exp_item","s0","or","pp","",""
"item","<p class=""stimulus"">The dogs | ____ | ________ | ____ | ___</p>","673"," ","html-keyboard-response","37","2.0.0","3","kjd","exp_item","s1","or","pp","",""
"item","<p class=""stimulus"">________ | that | ________ | ____ | ___</p>","724"," ","html-keyboard-response","38","2.0.0","3","kjd","exp_item","s2","or","pp","",""
"item","<p class=""stimulus"">________ | ____ | the cats | ____ | ___</p>","595"," ","html-keyboard-response","39","2.0.0","3","kjd","exp_item","s3","or","pp","",""
"item","<p class=""stimulus"">________ | ____ | ________ | push | ___</p>","498"," ","html-keyboard-response","40","2.0.0","3","kjd","exp_item","s4","or","pp","",""
"item","<p class=""stimulus"">________ | ____ | ________ | ____ | cry</p>","634"," ","html-keyboard-response","41","2.0.0","3","kjd","exp_item","s5","or","pp","",""
"question","<h2>Do the cats that the dogs push cry?</h2>","559","0","html-button-response","42","2.0.0","3","kjd","exp_item","","or","pp","0","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","43","2.0.0","3","kjd","","","","","",""
"item","<p class=""stimulus"">________ | ___ | _____ | _______ | _____</p>","565"," ","html-keyboard-response","44","2.0.0","4","kjd","fill_item","s0","sr","ss","",""
"item","<p class=""stimulus"">The chef | ___ | _____ | _______ | _____</p>","617"," ","html-keyboard-response","45","2.0.0","4","kjd","fill_item","s1","sr","ss","",""
"item","<p class=""stimulus"">________ | who | _____ | _______ | _____</p>","675"," ","html-keyboard-response","46","2.0.0","4","kjd","fill_item","s2","sr","ss","",""
"item","<p class=""stimulus"">________ | ___ | grabs |________ | _____</p>","871"," ","html-keyboard-response","47","2.0.0","4","kjd","fill_item","s3","sr","ss","",""
"item","<p class=""stimulus"">________ | ___ | _____ | the box | _____</p>","638"," ","html-keyboard-response","48","2.0.0","4","kjd","fill_item","s4","sr","ss","",""
"item","<p class=""stimulus"">________ | ___ | _____ | _______ | jumps</p>","618"," ","html-keyboard-response","49","2.0.0","4","kjd","fill_item","s5","sr","ss","",""
"question","<h2>Does the box that the chef grabs fall?</h2>","550","1","html-button-response","50","2.0.0","4","kjd","fill_item","","sr","ss","0","1"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","51","2.0.0","4","kjd","","","","","",""
"item","<p class=""stimulus"">__________ | ___ | ______ | __________ | _______</p>","565"," ","html-keyboard-response","52","2.0.0","4","kjd","fill_item","s0","sr","ss","",""
"item","<p class=""stimulus"">The singer | ___ | ______ | __________ | _______</p>","827"," ","html-keyboard-response","53","2.0.0","4","kjd","fill_item","s1","sr","ss","",""
"item","<p class=""stimulus"">__________ | who | ______ | __________ | _______</p>","594"," ","html-keyboard-response","54","2.0.0","4","kjd","fill_item","s2","sr","ss","",""
"item","<p class=""stimulus"">__________ | ___ | stores |___________ | _______</p>","916"," ","html-keyboard-response","55","2.0.0","4","kjd","fill_item","s3","sr","ss","",""
"item","<p class=""stimulus"">__________ | ___ | ______ | the guitar | _______</p>","971"," ","html-keyboard-response","56","2.0.0","4","kjd","fill_item","s4","sr","ss","",""
"item","<p class=""stimulus"">__________ | ___ | ______ | __________ | murmurs</p>","830"," ","html-keyboard-response","57","2.0.0","4","kjd","fill_item","s5","sr","ss","",""
"question","<h2>Does the singer who stores the guitar cry?</h2>","490","1","html-button-response","58","2.0.0","4","kjd","fill_item","","sr","ss","0","1"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","59","2.0.0","4","kjd","","","","","",""
"item","<p class=""stimulus"">_________ | ____ | ______ | __________ | _____</p>","598"," ","html-keyboard-response","60","2.0.0","4","kjd","exp_item","s0","sr","sp","",""
"item","<p class=""stimulus"">The horse | ____ | ______ | __________ | _____</p>","405"," ","html-keyboard-response","61","2.0.0","4","kjd","exp_item","s1","sr","sp","",""
"item","<p class=""stimulus"">_________ | that | ______ | __________ | _____</p>","563"," ","html-keyboard-response","62","2.0.0","4","kjd","exp_item","s2","sr","sp","",""
"item","<p class=""stimulus"">_________ | ____ | chases | __________ | _____</p>","741"," ","html-keyboard-response","63","2.0.0","4","kjd","exp_item","s3","sr","sp","",""
"item","<p class=""stimulus"">_________ | ____ | ______ | the zebras | _____</p>","696"," ","html-keyboard-response","64","2.0.0","4","kjd","exp_item","s4","sr","sp","",""
"item","<p class=""stimulus"">_________ | ____ | ______ | __________ | falls</p>","768"," ","html-keyboard-response","65","2.0.0","4","kjd","exp_item","s5","sr","sp","",""
"question","<h2>Does the horse that chases the zebras fall?</h2>","547","1","html-button-response","66","2.0.0","4","kjd","exp_item","","sr","sp","1","1"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","67","2.0.0","4","kjd","","","","","",""
"item","<p class=""stimulus"">________ | ____ | ___ | _______ | _____</p>","851"," ","html-keyboard-response","68","2.0.0","4","kjd","exp_item","s0","sr","ps","",""
"item","<p class=""stimulus"">The cats | ____ | ___ | _______ | _____</p>","534"," ","html-keyboard-response","69","2.0.0","4","kjd","exp_item","s1","sr","ps","",""
"item","<p class=""stimulus"">________ | that | ___ | _______ | _____</p>","632"," ","html-keyboard-response","70","2.0.0","5","kjd","exp_item","s2","sr","ps","",""
"item","<p class=""stimulus"">________ | ____ | hug | _______ | _____</p>","422"," ","html-keyboard-response","71","2.0.0","5","kjd","exp_item","s3","sr","ps","",""
"item","<p class=""stimulus"">________ | ____ | ___ | the dog | _____</p>","543"," ","html-keyboard-response","72","2.0.0","5","kjd","exp_item","s4","sr","ps","",""
"item","<p class=""stimulus"">________ | ____ | ___ | _______ | smile</p>","719"," ","html-keyboard-response","73","2.0.0","5","kjd","exp_item","s5","sr","ps","",""
"question","<h2>Do the cats that hug the dogs smile?</h2>","678","0","html-button-response","74","2.0.0","5","kjd","exp_item","","sr","ps","1","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","75","2.0.0","5","kjd","","","","","",""
"item","<p class=""stimulus"">_________ | ___ | ______ | __________ | ______</p>","1026"," ","html-keyboard-response","76","2.0.0","5","kjd","fill_item","s0","sr","ss","",""
"item","<p class=""stimulus"">The woman | ___ | ______ | __________ | ______</p>","901"," ","html-keyboard-response","77","2.0.0","5","kjd","fill_item","s1","sr","ss","",""
"item","<p class=""stimulus"">_________ | who | ______ | __________ | ______</p>","512"," ","html-keyboard-response","78","2.0.0","5","kjd","fill_item","s2","sr","ss","",""
"item","<p class=""stimulus"">_________ | ___ | throws |___________ | ______</p>","500"," ","html-keyboard-response","79","2.0.0","5","kjd","fill_item","s3","sr","ss","",""
"item","<p class=""stimulus"">_________ | ___ | ______ | the letter | ______</p>","543"," ","html-keyboard-response","80","2.0.0","5","kjd","fill_item","s4","sr","ss","",""
"item","<p class=""stimulus"">_________ | ___ | ______ | __________ | screams</p>","956"," ","html-keyboard-response","81","2.0.0","5","kjd","fill_item","s5","sr","ss","",""
"question","<h2>Does the woman who throws the letter smile?</h2>","520","0","html-button-response","82","2.0.0","5","kjd","fill_item","","sr","ss","0","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","83","2.0.0","5","kjd","","","","","",""
"item","<p class=""stimulus"">__________ | ____ | __________ | ______ | ___</p>","635"," ","html-keyboard-response","84","2.0.0","5","kjd","exp_item","s0","or","pp","",""
"item","<p class=""stimulus"">The zebras | ____ | __________ | ______ | ___</p>","638"," ","html-keyboard-response","85","2.0.0","5","kjd","exp_item","s1","or","pp","",""
"item","<p class=""stimulus"">__________ | that | __________ | ______ | ___</p>","659"," ","html-keyboard-response","86","2.0.0","5","kjd","exp_item","s2","or","pp","",""
"item","<p class=""stimulus"">__________ | ____ | the horses | ______ | ___</p>","513"," ","html-keyboard-response","87","2.0.0","5","kjd","exp_item","s3","or","pp","",""
"item","<p class=""stimulus"">__________ | ____ | __________ | follow | ___</p>","840"," ","html-keyboard-response","88","2.0.0","5","kjd","exp_item","s4","or","pp","",""
"item","<p class=""stimulus"">__________ | ____ | __________ | ______ | run</p>","603"," ","html-keyboard-response","89","2.0.0","5","kjd","exp_item","s5","or","pp","",""
"question","<h2>Do the zebras that the horses follow run?</h2>","508","0","html-button-response","90","2.0.0","5","kjd","exp_item","","or","pp","1","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","91","2.0.0","5","kjd","","","","","",""
"item","<p class=""stimulus"">_______ | ____ | _______ | ____ | ______</p>","568"," ","html-keyboard-response","92","2.0.0","5","kjd","exp_item","s0","or","ss","",""
"item","<p class=""stimulus"">The cat | ____ | _______ | ____ | ______</p>","658"," ","html-keyboard-response","93","2.0.0","5","kjd","exp_item","s1","or","ss","",""
"item","<p class=""stimulus"">_______ | that | _______ | ____ | ______</p>","549"," ","html-keyboard-response","94","2.0.0","5","kjd","exp_item","s2","or","ss","",""
"item","<p class=""stimulus"">_______ | ____ | the dog | ____ | ______</p>","624"," ","html-keyboard-response","95","2.0.0","5","kjd","exp_item","s3","or","ss","",""
"item","<p class=""stimulus"">_______ | ____ | _______ | hugs | ______</p>","662"," ","html-keyboard-response","96","2.0.0","5","kjd","exp_item","s4","or","ss","",""
"item","<p class=""stimulus"">_______ | ____ | _______ | ____ | smiles</p>","584"," ","html-keyboard-response","97","2.0.0","6","kjd","exp_item","s5","or","ss","",""
"question","<h2>Does the cat that the dog hugs smile?","817","0","html-button-response","98","2.0.0","6","kjd","exp_item","","or","ss","1","0"
